,CustomerID,Recency,Frequency,Monetory,Loyality_badge
2246,2268,173,10,25753.0,Bronze
2247,2269,10,39,95922.0,Gold
2248,2270,314,48,82235.0,Silver
2249,2271,65,192,506797.0,Platinum
2250,2272,86,28,66466.0,Silver
2251,2273,25,8,22032.0,Silver
2252,2274,59,53,123053.0,Gold
2253,2275,328,6,12466.0,Bronze
2254,2276,47,2,11010.0,Silver
2255,2277,255,17,52658.0,Bronze
2256,2278,20,292,175337.0,Platinum
2257,2279,34,300,202517.0,Platinum
2258,2280,21,6,17184.0,Silver
2259,2281,27,82,62889.0,Gold
2260,2282,24,10,20764.0,Silver
2261,2283,214,41,80441.0,Silver
2262,2284,9,55,138567.0,Platinum
2263,2285,23,29,17200.0,Silver
2264,2286,13,326,142910.0,Platinum
2265,2287,263,45,24069.0,Silver
2266,2288,132,25,18738.0,Silver
2267,2289,55,61,47145.0,Gold
2268,2290,257,2,68880.0,Bronze
2269,2291,2,381,399097.0,Platinum
2270,2292,10,216,179575.0,Platinum
2271,2293,267,5,14178.0,Bronze
2272,2294,331,9,20334.0,Bronze
2273,2295,313,28,62108.0,Silver
2274,2296,27,59,132565.0,Gold
2275,2297,31,30,57288.0,Gold
2276,2298,30,58,67546.0,Gold
2277,2299,2,284,180730.0,Platinum
2278,2300,363,25,21555.0,Bronze
2279,2301,284,60,70556.0,Silver
2280,2302,264,58,31093.0,Silver
2281,2303,26,7,20568.0,Silver
2282,2304,355,58,25490.0,Silver
2283,2305,95,11,30704.0,Bronze
2284,2306,32,7,16688.0,Silver
2285,2307,339,154,120751.0,Gold
2286,2308,20,97,788858.0,Platinum
2287,2309,86,57,46159.0,Gold
2288,2310,10,52,67643.0,Gold
2289,2311,53,24,52462.0,Silver
2290,2312,51,24,59756.0,Gold
2291,2313,3,77,60284.0,Gold
2292,2314,114,76,49529.0,Gold
2293,2315,17,11,223736.0,Gold
2294,2316,78,29,61131.0,Silver
2295,2317,41,46,173937.0,Gold
2296,2318,117,45,106810.0,Gold
2297,2319,16,97,1332788.0,Platinum
2298,2320,162,88,41207.0,Silver
2299,2321,2,188,522497.0,Platinum
2300,2322,31,86,323168.0,Platinum
2301,2323,102,2,10728.0,Bronze
2302,2324,25,50,144559.0,Gold
2303,2325,96,154,391352.0,Platinum
2304,2326,30,35,95370.0,Gold
2305,2327,33,296,227977.0,Platinum
2306,2328,22,125,189528.0,Platinum
2307,2329,18,15,158744.0,Gold
2308,2330,3,511,1620700.0,Platinum
2309,2331,10,67,140731.0,Platinum
2310,2332,16,209,929772.0,Platinum
2311,2333,363,70,18190.0,Silver
2312,2334,82,13,6892.0,Bronze
2313,2335,53,97,493442.0,Gold
2314,2336,23,163,141305.0,Platinum
2315,2337,172,46,57368.0,Silver
2316,2338,190,91,123014.0,Gold
2317,2339,333,1,25082.0,Bronze
2318,2340,12,159,106110.0,Platinum
2319,2341,157,7,16342.0,Bronze
2320,2342,35,307,1770884.0,Platinum
2321,2343,15,178,521230.0,Platinum
2322,2344,45,14,7235.0,Silver
2323,2345,234,27,41934.0,Silver
2324,2346,65,214,259880.0,Platinum
2325,2347,2,18,50286.0,Gold
2326,2348,41,185,392367.0,Platinum
2327,2349,33,57,76204.0,Gold
2328,2350,85,10,47020.0,Silver
2329,2351,25,1,44112.0,Silver
2330,2352,3,176,102032.0,Platinum
2331,2353,36,4,15938.0,Silver
2332,2354,19,163,293043.0,Platinum
2333,2355,255,26,31213.0,Bronze
2334,2356,23,666,577811.0,Platinum
2335,2357,22,108,195167.0,Platinum
2336,2358,9,228,251913.0,Platinum
2337,2359,26,252,182425.0,Platinum
2338,2360,20,83,93863.0,Gold
2339,2361,174,75,62341.0,Silver
2340,2362,164,24,12304.0,Bronze
2341,2363,8,41,75117.0,Gold
2342,2364,12,15,33451.0,Silver
2343,2365,115,29,11195.0,Silver
2344,2366,289,28,16815.0,Bronze
2345,2367,10,259,502504.0,Platinum
2346,2368,55,81,36147.0,Silver
2347,2369,8,697,682557.0,Platinum
2348,2370,78,114,196729.0,Gold
2349,2371,5,61,71404.0,Gold
2350,2372,37,29,55464.0,Gold
2351,2373,218,17,11419.0,Bronze
2352,2374,61,55,70168.0,Gold
2353,2375,279,14,25982.0,Bronze
2354,2376,13,894,700449.0,Platinum
2355,2377,25,31,40596.0,Gold
2356,2378,29,20,57580.0,Gold
2357,2379,12,27,94188.0,Gold
2358,2380,357,1,14742.0,Bronze
2359,2381,23,111,215157.0,Platinum
2360,2382,53,8,21018.0,Bronze
2361,2383,20,7,28303.0,Silver
2362,2384,3,53,97695.0,Platinum
2363,2385,104,31,182235.0,Gold
2364,2386,11,323,520078.0,Platinum
2365,2387,16,57,78096.0,Gold
2366,2388,5,214,317457.0,Platinum
2367,2389,32,103,72413.0,Gold
2368,2390,178,166,85566.0,Gold
2369,2391,38,45,113185.0,Gold
2370,2392,152,39,30638.0,Bronze
2371,2393,163,13,14765.0,Bronze
2372,2394,70,51,40660.0,Gold
2373,2395,157,146,87878.0,Gold
2374,2396,28,43,90346.0,Gold
2375,2397,24,123,89835.0,Platinum
2376,2398,177,31,61487.0,Silver
2377,2399,56,9,109452.0,Silver
2378,2400,256,29,57519.0,Silver
2379,2402,47,24,57286.0,Gold
2380,2403,72,5,24156.0,Bronze
2381,2404,17,103,229419.0,Platinum
2382,2405,107,77,168103.0,Gold
2383,2406,36,22,45279.0,Gold
2384,2407,54,14,32484.0,Bronze
2385,2408,28,52,108378.0,Gold
2386,2409,13,409,927935.0,Platinum
2387,2410,9,47,191711.0,Platinum
2388,2411,87,2,8160.0,Bronze
2389,2412,53,17,29769.0,Bronze
2390,2413,37,67,144739.0,Gold
2391,2414,63,77,345653.0,Gold
2392,2415,339,13,18096.0,Bronze
2393,2416,31,60,145080.0,Gold
2394,2417,186,16,37660.0,Bronze
2395,2418,53,6,15752.0,Bronze
2396,2419,11,41,189274.0,Gold
2397,2420,44,6,21939.0,Silver
2398,2421,11,423,1311867.0,Platinum
2399,2422,33,44,99581.0,Gold
2400,2423,12,3,41200.0,Gold
2401,2424,57,99,205891.0,Gold
2402,2425,5,16,155064.0,Gold
2403,2426,44,185,452780.0,Platinum
2404,2427,142,19,35918.0,Silver
2405,2428,117,34,72195.0,Silver
2406,2429,106,64,210792.0,Gold
2407,2430,75,49,112418.0,Gold
2408,2431,5,155,378389.0,Platinum
2409,2432,46,60,157868.0,Gold
2410,2433,16,166,439574.0,Platinum
2411,2434,18,15,28891.0,Silver
2412,2435,90,25,90636.0,Gold
2413,2436,53,15,30040.0,Bronze
2414,2438,136,25,57991.0,Silver
2415,2439,5,484,1561909.0,Platinum
2416,2440,107,119,270975.0,Platinum
2417,2441,193,33,76289.0,Silver
2418,2442,167,235,107713.0,Gold
2419,2443,19,51,73419.0,Gold
2420,2444,161,35,61911.0,Silver
2421,2445,205,25,75149.0,Silver
2422,2446,343,2,88440.0,Silver
2423,2447,37,32,86186.0,Gold
2424,2448,92,21,43839.0,Silver
2425,2449,94,6,155976.0,Silver
2426,2450,10,21,114576.0,Gold
2427,2451,244,34,74112.0,Silver
2428,2452,46,47,93001.0,Gold
2429,2453,26,1,5160.0,Silver
2430,2454,197,48,113133.0,Gold
2431,2455,44,11,35815.0,Silver
2432,2456,27,89,204475.0,Gold
2433,2457,321,5,45748.0,Bronze
2434,2458,107,9,20422.0,Bronze
2435,2459,51,17,47165.0,Silver
2436,2460,169,114,299665.0,Gold
2437,2461,40,13,39048.0,Silver
2438,2462,220,1,13968.0,Bronze
2439,2463,41,33,86080.0,Gold
2440,2464,297,12,21026.0,Bronze
2441,2465,22,78,336963.0,Platinum
2442,2466,89,154,366939.0,Platinum
2443,2467,74,112,278189.0,Platinum
2444,2468,82,21,58733.0,Silver
2445,2469,21,202,463589.0,Platinum
2446,2470,50,33,84261.0,Gold
2447,2471,53,12,46356.0,Silver
2448,2472,27,110,142836.0,Platinum
2449,2473,10,78,182134.0,Platinum
2450,2474,26,53,179010.0,Gold
2451,2475,119,10,26987.0,Bronze
2452,2476,9,166,362501.0,Platinum
2453,2477,121,9,29186.0,Bronze
2454,2478,5,19,40776.0,Gold
2455,2479,255,2,15372.0,Bronze
2456,2480,29,12,26994.0,Silver
2457,2481,1,77,725142.0,Platinum
2458,2482,267,22,51802.0,Silver
2459,2483,34,170,319009.0,Platinum
2460,2484,18,18,37754.0,Gold
2461,2485,174,85,87571.0,Gold
2462,2486,3,236,199874.0,Platinum
2463,2487,266,5,24768.0,Bronze
2464,2488,141,117,280591.0,Platinum
2465,2489,203,6,18864.0,Bronze
2466,2490,68,55,118567.0,Gold
2467,2491,36,213,124514.0,Platinum
2468,2492,41,287,399047.0,Platinum
2469,2493,287,6,20033.0,Bronze
2470,2494,10,53,127475.0,Platinum
2471,2495,144,19,41309.0,Silver
2472,2496,12,35,41596.0,Gold
2473,2497,146,116,157700.0,Gold
2474,2498,239,7,19030.0,Bronze
2475,2499,33,933,642262.0,Platinum
2476,2500,25,128,75094.0,Gold
2477,2501,12,91,66637.0,Gold
2478,2502,37,69,261993.0,Platinum
2479,2503,365,41,24292.0,Bronze
2480,2504,203,11,26225.0,Bronze
2481,2505,16,32,52646.0,Gold
2482,2506,17,302,677311.0,Platinum
2483,2508,217,5,10284.0,Bronze
2484,2509,66,69,148805.0,Gold
2485,2510,214,14,40426.0,Bronze
2486,2511,283,10,18424.0,Bronze
2487,2512,115,26,152639.0,Gold
2488,2513,15,72,152723.0,Platinum
2489,2514,19,173,623721.0,Platinum
2490,2515,67,8,59680.0,Silver
2491,2516,51,9,23444.0,Silver
2492,2517,17,88,88210.0,Platinum
2493,2518,78,3,5376.0,Bronze
2494,2519,20,62,128363.0,Gold
2495,2520,135,28,28783.0,Silver
2496,2521,13,93,121126.0,Platinum
2497,2522,41,21,17550.0,Silver
2498,2524,3,289,327257.0,Platinum
2499,2525,40,408,364882.0,Platinum
2500,2526,311,1,13968.0,Bronze
2501,2527,52,28,55687.0,Gold
2502,2528,11,141,311309.0,Platinum
2503,2529,62,191,64319.0,Gold
2504,2530,66,45,95684.0,Gold
2505,2531,26,9,22333.0,Silver
2506,2532,220,7,28544.0,Bronze
2507,2533,66,37,70712.0,Silver
2508,2534,32,61,121569.0,Gold
2509,2535,92,180,422735.0,Platinum
2510,2536,65,11,39472.0,Silver
2511,2537,116,27,77629.0,Silver
2512,2538,13,113,5011322.0,Platinum
2513,2539,7,10,73949.0,Gold
2514,2540,69,25,31453.0,Silver
2515,2541,246,7,14120.0,Bronze
2516,2542,134,18,32798.0,Silver
2517,2543,243,21,122828.0,Silver
2518,2544,184,29,58423.0,Silver
2519,2545,28,20,43659.0,Gold
2520,2546,11,43,303411.0,Platinum
2521,2547,11,14,40134.0,Gold
2522,2548,33,83,314588.0,Platinum
2523,2549,47,260,658862.0,Platinum
2524,2550,27,206,123233.0,Platinum
2525,2551,359,25,57864.0,Silver
2526,2552,11,35,26199.0,Gold
2527,2553,44,75,195271.0,Gold
2528,2554,15,12,119689.0,Gold
2529,2555,150,41,84447.0,Silver
2530,2556,2,132,315048.0,Platinum
2531,2557,114,7,251328.0,Gold
2532,2558,76,98,137562.0,Gold
2533,2559,108,119,87156.0,Gold
2534,2560,47,64,134556.0,Gold
2535,2562,52,8,63054.0,Silver
2536,2563,2,262,552057.0,Platinum
2537,2564,24,300,722353.0,Platinum
2538,2565,47,31,110694.0,Gold
2539,2566,51,48,107534.0,Gold
2540,2567,307,207,436798.0,Gold
2541,2568,39,35,68759.0,Gold
2542,2569,86,89,183876.0,Gold
2543,2570,23,133,270330.0,Platinum
2544,2571,109,41,215951.0,Gold
2545,2572,208,40,164199.0,Silver
2546,2573,17,72,245574.0,Platinum
2547,2574,64,49,318572.0,Gold
2548,2575,50,123,256264.0,Platinum
2549,2576,320,17,25874.0,Bronze
2550,2577,45,62,67494.0,Gold
2551,2578,4,33,109130.0,Gold
2552,2580,173,20,64792.0,Silver
2553,2581,57,68,217176.0,Gold
2554,2582,74,115,226335.0,Platinum
2555,2583,100,51,106086.0,Gold
2556,2584,38,39,75793.0,Gold
2557,2585,59,68,141168.0,Gold
2558,2586,255,54,106292.0,Gold
2559,2587,71,269,272751.0,Platinum
2560,2588,46,50,117711.0,Gold
2561,2589,51,10,14773.0,Silver
2562,2590,65,24,47824.0,Silver
2563,2591,13,160,3244494.0,Platinum
2564,2592,34,62,140350.0,Gold
2565,2593,59,27,56355.0,Silver
2566,2594,73,47,170596.0,Gold
2567,2595,305,8,13631.0,Bronze
2568,2596,47,10,19212.0,Silver
2569,2597,18,137,464438.0,Platinum
2570,2598,39,22,49990.0,Gold
2571,2599,20,97,39319.0,Gold
2572,2600,190,22,19122.0,Bronze
2573,2601,52,30,18697.0,Silver
2574,2602,5,139,353928.0,Platinum
2575,2603,137,80,96442.0,Gold
2576,2604,5,643,2162369.0,Platinum
2577,2605,21,14,47738.0,Silver
2578,2606,16,190,201764.0,Platinum
2579,2607,41,141,121247.0,Platinum
2580,2608,13,544,445511.0,Platinum
2581,2609,9,147,111079.0,Platinum
2582,2610,26,18,7833.0,Silver
2583,2611,26,20,271764.0,Gold
2584,2612,41,40,104608.0,Gold
2585,2613,102,45,28855.0,Silver
2586,2614,6,459,483376.0,Platinum
2587,2615,278,15,23647.0,Bronze
2588,2616,33,76,53659.0,Gold
2589,2617,15,125,47900.0,Platinum
2590,2618,64,120,571835.0,Platinum
2591,2619,2,127,70125.0,Platinum
2592,2620,370,104,46200.0,Gold
2593,2621,313,29,61939.0,Silver
2594,2622,199,22,63996.0,Silver
2595,2623,3,49,50777.0,Gold
2596,2624,94,16,40134.0,Silver
2597,2625,61,12,25046.0,Bronze
2598,2626,82,10,20516.0,Bronze
2599,2627,157,91,52340.0,Silver
2600,2628,227,61,76084.0,Silver
2601,2629,254,40,33100.0,Bronze
2602,2630,150,11,22317.0,Bronze
2603,2631,195,24,30997.0,Bronze
2604,2632,2,86,168364.0,Platinum
2605,2633,369,4,8037.0,Bronze
2606,2634,24,51,46465.0,Gold
2607,2635,17,114,57860.0,Platinum
2608,2636,10,74,605628.0,Platinum
2609,2637,9,30,21842.0,Gold
2610,2638,20,150,183475.0,Platinum
2611,2639,4,248,121689.0,Platinum
2612,2640,174,7,21188.0,Bronze
2613,2641,1,267,173554.0,Platinum
2614,2642,179,19,32958.0,Bronze
2615,2643,17,155,193107.0,Platinum
2616,2644,248,12,13716.0,Bronze
2617,2645,192,40,40332.0,Silver
2618,2646,20,142,90353.0,Platinum
2619,2647,155,58,21906.0,Silver
2620,2648,173,25,41978.0,Silver
2621,2649,374,11,44328.0,Bronze
2622,2650,373,21,21015.0,Bronze
2623,2651,196,12,24747.0,Bronze
2624,2652,68,21,49673.0,Silver
2625,2653,5,115,376439.0,Platinum
2626,2654,22,74,159253.0,Gold
2627,2655,240,11,17226.0,Bronze
2628,2656,67,7,17513.0,Bronze
2629,2657,117,18,51188.0,Silver
2630,2658,93,76,849474.0,Gold
2631,2659,319,1,3708.0,Bronze
2632,2660,134,14,45716.0,Silver
2633,2661,277,6,35718.0,Bronze
2634,2662,367,2,19784.0,Bronze
2635,2663,83,29,217510.0,Gold
2636,2664,9,60,124346.0,Platinum
2637,2665,17,19,48880.0,Gold
2638,2666,32,98,212519.0,Platinum
2639,2667,9,41,89914.0,Gold
2640,2668,34,91,102097.0,Gold
2641,2669,17,98,213279.0,Platinum
2642,2670,26,182,552326.0,Platinum
2643,2671,32,42,53182.0,Gold
2644,2672,76,7,12342.0,Bronze
2645,2673,20,28,62196.0,Gold
2646,2674,18,122,106920.0,Platinum
2647,2675,24,84,52201.0,Gold
2648,2676,3,20,72178.0,Gold
2649,2677,304,11,37072.0,Bronze
2650,2678,22,34,499878.0,Gold
2651,2679,374,4,36870.0,Bronze
2652,2680,40,174,448754.0,Platinum
2653,2681,85,24,50685.0,Silver
2654,2682,166,96,56244.0,Silver
2655,2683,18,65,159927.0,Platinum
2656,2684,78,49,162358.0,Gold
2657,2685,90,43,325058.0,Gold
2658,2686,26,97,445292.0,Platinum
2659,2687,23,112,198320.0,Platinum
2660,2688,3,270,390211.0,Platinum
2661,2689,124,37,164242.0,Gold
2662,2690,31,14,29944.0,Silver
2663,2691,13,140,217497.0,Platinum
2664,2692,20,27,25210.0,Silver
2665,2693,45,52,100890.0,Gold
2666,2694,7,3,5044.0,Silver
2667,2695,9,547,374632.0,Platinum
2668,2696,55,35,51379.0,Silver
2669,2697,89,130,123687.0,Gold
2670,2698,37,503,411881.0,Platinum
2671,2700,30,103,328544.0,Platinum
2672,2701,13,217,75708.0,Platinum
2673,2702,212,8,16049.0,Bronze
2674,2703,48,379,230857.0,Platinum
2675,2704,24,33,62454.0,Gold
2676,2705,24,90,116827.0,Gold
2677,2706,246,86,50154.0,Silver
2678,2707,10,211,438036.0,Platinum
2679,2708,36,94,180078.0,Gold
2680,2709,5,129,3050434.0,Platinum
2681,2710,39,144,78039.0,Gold
2682,2711,4,180,114994.0,Platinum
2683,2712,4,235,182493.0,Platinum
2684,2713,48,32,26458.0,Silver
2685,2714,41,28,51509.0,Gold
2686,2715,47,160,465329.0,Platinum
2687,2716,17,46,111136.0,Platinum
2688,2717,261,76,75982.0,Silver
2689,2718,47,101,91172.0,Platinum
2690,2719,13,62,47878.0,Gold
2691,2720,30,28,61750.0,Gold
2692,2721,44,32,34846.0,Silver
2693,2722,96,16,147223.0,Silver
2694,2723,42,220,5775873.0,Platinum
2695,2724,310,29,44172.0,Silver
2696,2725,93,100,75550.0,Gold
2697,2726,6,1135,1053438.0,Platinum
2698,2727,198,22,57229.0,Silver
2699,2728,88,55,113622.0,Gold
2700,2729,270,39,109698.0,Silver
2701,2730,12,26,61066.0,Gold
2702,2731,66,63,159709.0,Gold
2703,2732,33,5,245476.0,Gold
2704,2733,23,71,157374.0,Gold
2705,2734,39,38,99091.0,Gold
2706,2735,122,83,180043.0,Gold
2707,2736,375,8,32676.0,Bronze
2708,2737,41,306,143134.0,Platinum
2709,2738,175,10,26358.0,Bronze
2710,2739,55,34,50292.0,Silver
2711,2740,33,84,230547.0,Platinum
2712,2741,146,69,94211.0,Gold
2713,2742,221,8,14489.0,Bronze
2714,2743,46,68,81782.0,Gold
2715,2744,17,121,272342.0,Platinum
2716,2745,68,180,176559.0,Gold
2717,2747,11,64,161666.0,Platinum
2718,2748,261,23,46572.0,Silver
2719,2749,366,74,47133.0,Silver
2720,2750,17,102,200773.0,Platinum
2721,2751,24,33,105656.0,Gold
2722,2752,46,21,43912.0,Gold
2723,2753,289,23,66708.0,Silver
2724,2754,305,1,15648.0,Bronze
2725,2755,4,129,299777.0,Platinum
2726,2756,289,1,9376.0,Bronze
2727,2757,17,21,169431.0,Gold
2728,2758,82,10,27904.0,Bronze
2729,2759,57,227,349151.0,Platinum
2730,2760,101,31,175602.0,Gold
2731,2761,300,38,54832.0,Silver
2732,2762,25,167,131409.0,Platinum
2733,2763,60,39,140341.0,Gold
2734,2764,157,18,39579.0,Silver
2735,2765,115,51,116194.0,Gold
2736,2766,116,1,2100.0,Bronze
2737,2767,12,63,143283.0,Platinum
2738,2768,265,12,38200.0,Bronze
2739,2769,241,10,23935.0,Bronze
2740,2770,88,67,223635.0,Gold
2741,2771,52,39,95948.0,Gold
2742,2772,71,74,163996.0,Gold
2743,2773,43,56,225096.0,Platinum
2744,2774,15,48,171170.0,Platinum
2745,2775,62,29,37344.0,Silver
2746,2776,249,13,54198.0,Bronze
2747,2777,67,6,14724.0,Bronze
2748,2778,21,31,371084.0,Gold
2749,2779,85,47,116262.0,Gold
2750,2780,219,18,98340.0,Silver
2751,2781,46,352,170148.0,Platinum
2752,2782,144,16,58218.0,Bronze
2753,2783,185,30,23673.0,Bronze
2754,2784,172,8,15784.0,Bronze
2755,2785,10,284,217121.0,Platinum
2756,2786,212,34,73643.0,Silver
2757,2787,190,30,30389.0,Bronze
2758,2788,10,16,55740.0,Gold
2759,2789,60,30,178981.0,Gold
2760,2790,58,211,113833.0,Gold
2761,2791,77,38,126900.0,Gold
2762,2792,53,16,41074.0,Silver
2763,2793,318,11,26876.0,Bronze
2764,2794,368,13,33888.0,Bronze
2765,2795,30,117,745905.0,Platinum
2766,2796,40,39,82420.0,Gold
2767,2797,18,89,234945.0,Platinum
2768,2798,52,78,431200.0,Platinum
2769,2799,4,337,1888838.0,Platinum
2770,2800,22,35,82425.0,Gold
2771,2801,263,21,61196.0,Silver
2772,2802,60,37,94538.0,Gold
2773,2804,19,31,78464.0,Gold
2774,2805,66,35,116800.0,Gold
2775,2806,89,30,75889.0,Silver
2776,2807,250,37,73369.0,Silver
2777,2808,4,117,291882.0,Platinum
2778,2809,251,1,18160.0,Bronze
2779,2810,9,223,527592.0,Platinum
2780,2811,166,29,93665.0,Silver
2781,2812,135,22,50301.0,Silver
2782,2813,306,1,14328.0,Bronze
2783,2814,6,18,48504.0,Gold
2784,2815,43,117,257434.0,Platinum
2785,2816,269,29,222850.0,Gold
2786,2817,50,89,235829.0,Platinum
2787,2818,9,130,380093.0,Platinum
2788,2819,16,18,92062.0,Gold
2789,2820,282,14,49072.0,Bronze
2790,2821,67,20,171500.0,Gold
2791,2822,2,473,683851.0,Platinum
2792,2823,257,2,4022.0,Bronze
2793,2824,236,6,97873.0,Silver
2794,2825,18,34,103454.0,Gold
2795,2826,15,98,468900.0,Platinum
2796,2827,9,85,257999.0,Platinum
2797,2828,52,124,262453.0,Platinum
2798,2829,61,3,8070.0,Bronze
2799,2830,96,69,157257.0,Gold
2800,2831,16,84,171583.0,Platinum
2801,2832,128,23,131800.0,Gold
2802,2833,95,58,127367.0,Gold
2803,2834,52,15,38536.0,Silver
2804,2835,139,8,24684.0,Bronze
2805,2836,61,11,27602.0,Bronze
2806,2837,101,162,1344062.0,Platinum
2807,2838,74,11,39478.0,Silver
2808,2839,75,28,855461.0,Gold
2809,2840,68,15,40174.0,Silver
2810,2841,65,45,147151.0,Gold
2811,2842,17,31,65303.0,Gold
2812,2843,23,218,553224.0,Platinum
2813,2844,32,295,950577.0,Platinum
2814,2845,45,67,140508.0,Gold
2815,2846,16,11,27300.0,Silver
2816,2847,43,6,26436.0,Silver
2817,2848,3,134,662754.0,Platinum
2818,2849,237,18,42301.0,Silver
2819,2850,78,14,48552.0,Silver
2820,2851,5,178,134520.0,Platinum
2821,2852,4,111,250576.0,Platinum
2822,2853,361,18,49208.0,Silver
2823,2854,59,35,70708.0,Silver
2824,2855,24,57,53737.0,Gold
2825,2856,34,96,100349.0,Gold
2826,2857,55,63,69915.0,Gold
2827,2858,26,19,45412.0,Gold
2828,2859,45,66,86813.0,Gold
2829,2860,89,45,147561.0,Gold
2830,2861,3,115,952138.0,Platinum
2831,2862,89,23,60724.0,Silver
2832,2863,20,41,78752.0,Gold
2833,2864,83,6,17310.0,Bronze
2834,2865,172,44,128257.0,Gold
2835,2866,81,14,29233.0,Bronze
2836,2867,268,37,105563.0,Silver
2837,2868,236,15,34611.0,Bronze
2838,2869,30,84,405046.0,Platinum
2839,2870,37,97,118323.0,Gold
2840,2871,319,136,103134.0,Gold
2841,2872,58,96,192044.0,Gold
2842,2873,45,133,132328.0,Platinum
2843,2874,211,8,36966.0,Bronze
2844,2875,227,6,33702.0,Bronze
2845,2876,88,47,119004.0,Gold
2846,2877,190,35,72124.0,Silver
2847,2878,44,37,125491.0,Gold
2848,2879,72,22,62066.0,Silver
2849,2880,41,45,102061.0,Gold
2850,2881,79,20,52358.0,Silver
2851,2882,57,19,52468.0,Silver
2852,2883,25,134,455149.0,Platinum
2853,2884,10,657,333719.0,Platinum
2854,2885,9,294,457816.0,Platinum
2855,2886,34,51,46405.0,Gold
2856,2887,212,90,193690.0,Gold
2857,2888,24,90,182497.0,Gold
2858,2889,171,16,21387.0,Bronze
2859,2890,64,7,19650.0,Bronze
2860,2891,53,69,221259.0,Gold
2861,2892,262,24,50692.0,Silver
2862,2894,67,123,529764.0,Platinum
2863,2895,17,270,333263.0,Platinum
2864,2896,267,13,106390.0,Silver
2865,2897,177,2,4859.0,Bronze
2866,2898,46,135,670301.0,Platinum
2867,2899,51,18,116825.0,Gold
2868,2900,18,123,90956.0,Platinum
2869,2902,10,258,663696.0,Platinum
2870,2903,75,61,106260.0,Gold
2871,2904,72,45,93077.0,Gold
2872,2905,354,54,146451.0,Gold
2873,2906,8,133,192433.0,Platinum
2874,2907,117,25,56421.0,Silver
2875,2908,374,64,40763.0,Silver
2876,2909,197,33,77529.0,Silver
2877,2910,177,6,110868.0,Silver
2878,2911,101,23,62785.0,Silver
2879,2912,22,106,204960.0,Platinum
2880,2913,73,17,257648.0,Gold
2881,2914,340,11,22909.0,Bronze
2882,2915,7,165,218956.0,Platinum
2883,2916,32,109,103808.0,Platinum
2884,2917,170,8,18412.0,Bronze
2885,2918,122,17,39900.0,Silver
2886,2919,22,118,274070.0,Platinum
2887,2920,10,79,182104.0,Platinum
2888,2921,269,20,41449.0,Silver
2889,2922,23,27,69082.0,Gold
2890,2923,127,11,31426.0,Bronze
2891,2924,26,162,661576.0,Platinum
2892,2925,139,22,49172.0,Silver
2893,2926,217,41,88527.0,Silver
2894,2927,264,1,37000.0,Bronze
2895,2928,107,42,91710.0,Gold
2896,2929,18,37,80726.0,Gold
2897,2930,5,16,39061.0,Silver
2898,2931,331,14,26600.0,Bronze
2899,2932,65,151,368334.0,Platinum
2900,2933,120,69,179956.0,Gold
2901,2934,36,19,43982.0,Gold
2902,2935,220,3,43056.0,Bronze
2903,2936,173,56,136474.0,Gold
2904,2937,76,12,45717.0,Silver
2905,2938,2,37,45861.0,Gold
2906,2939,198,1,23750.0,Bronze
2907,2940,129,118,55678.0,Gold
2908,2941,49,18,71674.0,Gold
2909,2942,6,319,346057.0,Platinum
2910,2943,15,316,523576.0,Platinum
2911,2944,18,39,28668.0,Gold
2912,2945,30,153,200991.0,Platinum
2913,2946,12,30,1448208.0,Platinum
2914,2947,37,10,20362.0,Silver
2915,2948,158,11,27120.0,Bronze
2916,2949,285,20,11915.0,Bronze
2917,2950,108,151,80819.0,Gold
2918,2951,25,77,256785.0,Platinum
2919,2952,77,15,40997.0,Silver
2920,2953,17,47,47644.0,Gold
2921,2954,161,2,10674.0,Bronze
2922,2955,45,38,72533.0,Gold
2923,2956,12,92,106483.0,Platinum
2924,2957,35,233,193546.0,Platinum
2925,2958,292,9,5798.0,Bronze
2926,2959,22,57,136603.0,Gold
2927,2960,335,8,20380.0,Bronze
2928,2961,18,28,64118.0,Gold
2929,2962,10,94,769126.0,Platinum
2930,2963,65,39,46831.0,Silver
2931,2964,198,31,25745.0,Bronze
2932,2965,34,34,78984.0,Gold
2933,2966,2,109,265122.0,Platinum
2934,2967,8,66,233661.0,Platinum
2935,2968,5,657,451569.0,Platinum
2936,2969,11,106,111914.0,Platinum
2937,2970,33,81,89813.0,Gold
2938,2971,55,5,14180.0,Bronze
2939,2972,12,53,83408.0,Gold
2940,2973,22,51,179530.0,Gold
2941,2974,21,17,45236.0,Silver
2942,2975,38,129,109703.0,Platinum
2943,2976,3,76,62530.0,Gold
2944,2977,19,115,203608.0,Platinum
2945,2978,83,228,163300.0,Gold
2946,2979,34,97,45106.0,Gold
2947,2980,67,110,57238.0,Gold
2948,2981,9,124,137374.0,Platinum
2949,2982,268,4,88140.0,Silver
2950,2983,251,23,51182.0,Silver
2951,2984,5,108,290240.0,Platinum
2952,2985,62,31,163178.0,Gold
2953,2986,75,101,86248.0,Gold
2954,2987,91,33,72480.0,Silver
2955,2988,61,59,69213.0,Gold
2956,2989,29,88,42015.0,Gold
2957,2990,329,4,13168.0,Bronze
2958,2991,54,34,221279.0,Gold
2959,2992,270,45,32780.0,Silver
2960,2993,3,329,384232.0,Platinum
2961,2994,59,82,302152.0,Gold
2962,2995,61,210,225109.0,Platinum
